id,name,listing_url,price,room_type,property_type,accommodates,bedrooms,beds,bathrooms_text,amenities,minimum_nights,neighbourhood_cleansed,latitude,longitude,review_scores_rating,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_checkin,review_scores_communication,review_scores_accuracy,number_of_reviews,host_is_superhost,host_response_rate,host_acceptance_rate,host_identity_verified,calculated_host_listings_count,availability_365,instant_bookable,dist_to_station,stations_within_500m,dist_to_Tokyo,dist_to_Shibuya,land_price,dist_to_land
1258380084431390831,3 min walk from Oshiage Sta/near Asakusa/Wi-Fi/d02,https://www.airbnb.com/rooms/1258380084431390831,"$15,600.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Hangers"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Patio or balcony"", ""Other gas stove"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Dining table"", ""Long term stays allowed""]",30,Sumida Ku,35.710419718418855,139.81421378121397,5.0,5.0,4.5,5.0,5.0,5.0,5.0,2,f,98%,97%,t,43,112,t,202.65420825745363,4.0,6659.670655525079,14421.81391835512,1440000,84.5003365065813
1258400816838558264,4min walk from the station! Kagurazaka area/e03,https://www.airbnb.com/rooms/1258400816838558264,"$11,180.00",Entire home/apt,Entire rental unit,3,1.0,1.0,1 bath,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Patio or balcony"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Long term stays allowed""]",30,Shinjuku Ku,35.70798576930714,139.73115427270673,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,f,100%,99%,t,23,159,t,376.7579675988358,1.0,5346.331739328528,7503.003248054777,1390000,137.19638818014414
1258405649503658607,Kabukicho Stay：The Hideaway in the Sleepless City,https://www.airbnb.com/rooms/1258405649503658607,"$21,615.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,"[""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Elevator"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Conditioner"", ""Dishes and silverware"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Patio or balcony"", ""Other gas stove"", ""Bathtub"", ""Kitchenette"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""TV"", ""Long term stays allowed""]",2,Shinjuku Ku,35.69525800624197,139.70588811192317,4.96,4.75,4.96,4.96,5.0,5.0,4.96,24,t,100%,100%,t,6,186,t,413.38628521452506,1.0,6985.077606118874,5005.088174196755,3150000,141.80250903289493
1258451908974622371,Shinjuku Stn 10 min walk/1 min DonQui/Mifi,https://www.airbnb.com/rooms/1258451908974622371,"$36,386.00",Entire home/apt,Entire rental unit,4,1.0,4.0,1 bath,"[""Extra pillows and blankets"", ""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""High chair"", ""Elevator"", ""Children\u2019s dinnerware"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Self check-in"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Crib"", ""Wifi"", ""Shower gel"", ""Wine glasses"", ""Window guards"", ""First aid kit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Coffee maker: pour-over coffee"", ""Long term stays allowed"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Baby bath"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Refrigerator"", ""Cooking basics"", ""Pocket wifi"", ""TV"", ""Other induction stove""]",1,Shinjuku Ku,35.69705846458007,139.70291863547592,4.92,4.92,4.92,5.0,5.0,4.92,5.0,12,t,99%,100%,t,68,174,t,340.4178479450263,1.0,7371.855599201674,5228.3136542784205,1980000,125.04612497673716
1258455192909469421,Shinjuku Stn 10 min walk/1 min DonQui/Mifi,https://www.airbnb.com/rooms/1258455192909469421,"$33,815.00",Entire home/apt,Entire rental unit,4,1.0,4.0,1 bath,"[""Extra pillows and blankets"", ""Rice maker"", ""Keypad"", ""Hangers"", ""High chair"", ""Elevator"", ""Drying rack for clothing"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Crib"", ""Wifi"", ""Wine glasses"", ""First aid kit"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Baby bath"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Refrigerator"", ""Cooking basics"", ""Pocket wifi"", ""TV"", ""Long term stays allowed""]",1,Shinjuku Ku,35.69709,139.70145,4.57,4.57,4.71,4.57,4.86,4.86,4.71,7,t,99%,100%,t,68,176,t,199.33388351499488,1.0,7529.620185817032,5229.3067061583,1980000,273.2128731122688
1258456014791965308,Shinjuku Stn 10 min walk/1 min DonQui/Mifi,https://www.airbnb.com/rooms/1258456014791965308,"$34,972.00",Entire home/apt,Entire rental unit,3,1.0,3.0,1 bath,"[""Extra pillows and blankets"", ""Rice maker"", ""Keypad"", ""Hangers"", ""High chair"", ""Elevator"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Crib"", ""Wifi"", ""Wine glasses"", ""First aid kit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Baby bath"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Refrigerator"", ""Cooking basics"", ""Pocket wifi"", ""TV"", ""Long term stays allowed""]",1,Shinjuku Ku,35.6975,139.70345,4.0,4.0,4.5,4.5,4.0,3.5,4.5,2,t,99%,100%,t,68,186,f,418.7957958270472,2.0,7333.31640549841,5291.232972347376,1980000,144.8819414791368
1258456948313175515,Shinjuku Stn 10 min walk/1 min DonQui/Mifi,https://www.airbnb.com/rooms/1258456948313175515,"$36,000.00",Entire home/apt,Entire rental unit,3,1.0,3.0,1 bath,"[""Extra pillows and blankets"", ""Rice maker"", ""Keypad"", ""Hangers"", ""High chair"", ""Elevator"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Dryer"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Hair dryer"", ""Crib"", ""Wifi"", ""Wine glasses"", ""First aid kit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Baby bath"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Refrigerator"", ""Cooking basics"", ""Dining table"", ""Pocket wifi"", ""TV"", ""Long term stays allowed""]",1,Shinjuku Ku,35.6967730005539,139.70171720301127,4.67,4.67,5.0,4.67,4.83,4.5,4.83,6,t,99%,100%,t,68,204,t,201.84097070937813,1.0,7488.758070799611,5186.081925413036,1980000,233.81149483408225
1258459698290222250,3 Guests • Near Ikebukuro • Loft • Netflix,https://www.airbnb.com/rooms/1258459698290222250,"$13,340.00",Entire home/apt,Entire condo,3,1.0,1.0,1 bath,"[""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Other stove"", ""First aid kit"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Dining table"", ""TV"", ""Long term stays allowed""]",2,Toshima Ku,35.7345281,139.6959935,5.0,4.88,5.0,5.0,5.0,5.0,5.0,8,f,100%,99%,t,6,131,t,330.2164358481855,2.0,10690.948167918692,10378.610127874445,776000,227.44572170081568
1258466066944818075,最多可入住3人・临近池袋・步行4分钟到最近车站・安静・住宅区・带阁楼・Netflix,https://www.airbnb.com/rooms/1258466066944818075,"$13,983.00",Entire home/apt,Entire condo,3,1.0,1.0,1 bath,"[""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Life size games"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Other stove"", ""First aid kit"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Dining table"", ""TV"", ""Long term stays allowed""]",2,Toshima Ku,35.7345281,139.6959935,4.86,4.71,4.71,5.0,5.0,4.86,4.57,7,f,100%,99%,t,6,145,t,330.2164358481855,2.0,10690.948167918692,10378.610127874445,776000,227.44572170081568
1258470731209490158,3 Guests • Near Ikebukuro • Loft • Netflix,https://www.airbnb.com/rooms/1258470731209490158,"$12,322.00",Entire home/apt,Entire condo,3,1.0,2.0,1 bath,"[""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Other stove"", ""First aid kit"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]",2,Toshima Ku,35.7345281,139.6959935,4.0,4.2,4.4,3.6,4.4,4.6,4.2,5,f,100%,99%,t,6,166,t,330.2164358481855,2.0,10690.948167918692,10378.610127874445,776000,227.44572170081568
1258485598333242319,Cozy Experience/ Asakusa area/ Near Tokyo Skytree,https://www.airbnb.com/rooms/1258485598333242319,"$12,224.00",Entire home/apt,Entire home,2,1.0,2.0,1 bath,"[""Fire extinguisher"", ""Self check-in"", ""Keypad"", ""Hair dryer"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Washer"", ""TV"", ""Kitchen""]",4,Sumida Ku,35.70554293948537,139.81212194047546,4.89,5.0,5.0,4.89,4.89,5.0,4.89,9,t,100%,96%,t,12,96,t,439.38816143250295,2.0,6086.202938488009,13899.519975894198,965000,292.7535645045493
1258490871620501339,Shinjuku/Shibuya Area_15 Min to Shinjuku｜1LDK 38㎡,https://www.airbnb.com/rooms/1258490871620501339,"$18,700.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Laundromat nearby"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Long term stays allowed"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""TV"", ""Other induction stove""]",2,Shibuya Ku,35.6786863,139.6683782,5.0,4.94,4.94,4.91,4.94,5.0,5.0,34,t,100%,100%,t,6,191,t,701.6955102730453,0.0,10902.48032723591,4549.681124510367,1500000,364.4041948229582
1258505764785077104,Azabu Retreat：Steps Away from Tokyo Tower,https://www.airbnb.com/rooms/1258505764785077104,"$24,826.00",Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,"[""Rice maker"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Elevator"", ""Children\u2019s dinnerware"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Dryer"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Wine glasses"", ""Patio or balcony"", ""Bathtub"", ""Long term stays allowed"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Dining table"", ""TV"", ""Other induction stove""]",2,Minato Ku,35.658079922928735,139.74382371823054,4.96,4.79,4.96,4.93,4.75,4.96,4.96,28,t,100%,100%,t,6,214,t,428.0724657976463,1.0,4052.506754339808,4743.158465194802,2180000,302.2820216099695
1258581378217063251,2024年新築マンション30㎡/渋谷5駅/新宿3駅/最寄駅まで徒歩14分/最大3名宿泊可能203号室,https://www.airbnb.com/rooms/1258581378217063251,"$8,760.00",Entire home/apt,Entire rental unit,3,1.0,4.0,1 bath,"[""Courtyard view"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Movie theater"", ""Children\u2019s dinnerware"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Dryer"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Sound system"", ""Bathtub"", ""Window guards"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Oven"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Theme room"", ""TV"", ""Long term stays allowed""]",2,Musashino Shi,35.70809500956173,139.58797551691532,4.77,4.57,4.8,4.57,4.83,4.97,4.77,30,t,100%,99%,t,17,318,t,1134.4948527488764,0.0,20181.916771178687,14294.77668181048,767000,470.4940634471271
1258758951345140002,Cozy Experience/ Asakusa area/ Near Tokyo Skytree,https://www.airbnb.com/rooms/1258758951345140002,"$14,732.00",Entire home/apt,Entire home,4,1.0,2.0,1 bath,"[""Fire extinguisher"", ""Self check-in"", ""Keypad"", ""Hair dryer"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Washer"", ""TV"", ""Kitchen""]",4,Sumida Ku,35.70556036369408,139.81213266931152,4.71,4.86,4.71,4.93,4.86,4.93,4.86,14,t,100%,96%,t,12,104,t,436.72001348872703,2.0,6088.505332788209,13901.678576325508,965000,292.48096067198543
1258772799502386355,浅草や東京スカイツリーの近くに位置/押上駅から徒歩7分/43平米/最大4名/無料WiFi/キッチン有,https://www.airbnb.com/rooms/1258772799502386355,"$16,156.00",Entire home/apt,Entire home,4,1.0,4.0,1 bath,"[""Fire extinguisher"", ""Self check-in"", ""Keypad"", ""Hair dryer"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Washer"", ""TV"", ""Kitchen""]",4,Sumida Ku,35.7087981,139.8183131,5.0,5.0,4.93,4.93,4.93,4.93,5.0,15,t,100%,96%,t,12,83,t,511.66326437812177,0.0,6907.2595376492445,14716.925514743882,494000,398.20640074544383
1259078057608183454,yu小姐的小公寓,https://www.airbnb.com/rooms/1259078057608183454,"$11,092.00",Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,"[""Fire extinguisher"", ""Hair dryer"", ""Hangers"", ""Wifi"", ""Smoke alarm"", ""Shower gel"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Hot tub"", ""Shampoo"", ""Conditioner"", ""Bathtub""]",3,Toshima Ku,35.73359,139.73754,4.69,4.69,4.75,4.88,4.88,5.0,4.63,16,f,100%,99%,t,5,76,f,60.95311504934977,2.0,7840.529860169662,11002.996301346546,1340000,245.6730109131737
1259136608768552636,3Min from Kita-Ikebukuro with Great City Access#15,https://www.airbnb.com/rooms/1259136608768552636,"$45,000.00",Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,"[""Extra pillows and blankets"", ""Hangers"", ""Room-darkening shades"", ""Hot water"", ""Shampoo"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Body soap"", ""Essentials"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Shower gel"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Pocket wifi"", ""TV"", ""Long term stays allowed""]",2,Toshima Ku,35.74030638552116,139.71943895501542,4.44,4.5,4.31,4.75,4.75,4.81,4.38,16,f,100%,100%,t,5,98,t,338.87425197640664,1.0,9615.390794222552,11337.40624864302,730000,258.97735606178185
1259211536064494191,渋谷に行くなら最高の立地/三軒茶屋駅から徒歩5分/43㎡/最大4名/閑静な住宅街/無料WiFi,https://www.airbnb.com/rooms/1259211536064494191,"$14,732.00",Entire home/apt,Entire home,4,1.0,4.0,1 bath,"[""Fire extinguisher"", ""Self check-in"", ""Keypad"", ""Hair dryer"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Washer"", ""TV"", ""Kitchen""]",4,Setagaya Ku,35.6413684,139.6679496,5.0,4.6,5.0,4.8,4.8,4.8,5.0,5,t,100%,96%,t,12,97,t,399.2914373709072,3.0,12239.613667795184,4417.328059388616,1010000,415.9786899405169
1259481243786481503,渋谷駅まで15分/駒沢大学駅まで徒歩6分/50平米/最大4名/閑静な住宅街/無料WiFi/キッチン有,https://www.airbnb.com/rooms/1259481243786481503,"$15,787.00",Entire home/apt,Entire home,4,1.0,4.0,1 bath,"[""Fire extinguisher"", ""Self check-in"", ""Keypad"", ""Hair dryer"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Washer"", ""TV"", ""Kitchen""]",4,Setagaya Ku,35.6348314,139.666026,4.83,5.0,5.0,5.0,5.0,5.0,4.83,6,t,100%,96%,t,12,122,t,614.771429863254,0.0,12851.352986814354,5124.024661752925,814000,293.42621800643155
1259493563472959691,Cozy Private Villa in Shibuya,https://www.airbnb.com/rooms/1259493563472959691,"$14,732.00",Entire home/apt,Entire home,3,1.0,3.0,1 bath,"[""Keypad"", ""Hangers"", ""Drying rack for clothing"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Freezer"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]",4,Setagaya Ku,35.6348314,139.666026,4.75,4.25,4.75,4.0,5.0,4.75,5.0,4,t,100%,96%,t,12,81,t,614.771429863254,0.0,12851.352986814354,5124.024661752925,814000,293.42621800643155
